transcrip_name,Regular.earlylog.1,Regular.earlylog.2,Regular.earlylog.3,Regular.midlog.1,Regular.midlog.2,Regular.midlog.3,Regular.latelog.1,Regular.latelog.2,Regular.latelog.3,Regular.stationary.1,Regular.stationary.2,Regular.stationary.3,Cysteine.inhibition.earlylog.1,Cysteine.inhibition.earlylog.2,Cysteine.inhibition.earlylog.3,Cysteine.inhibition.midlog.1,Cysteine.inhibition.midlog.2,Cysteine.inhibition.midlog.3,Cysteine.inhibition.latelog.1,Cysteine.inhibition.latelog.2,Cysteine.inhibition.latelog.3,Cysteine.inhibition.stationary.1,Cysteine.inhibition.stationary.2,Cysteine.inhibition.stationary.3,Sulfide.inhibition.earlylog.1,Sulfide.inhibition.earlylog.2,Sulfide.inhibition.earlylog.3,Sulfide.inhibition.midlog.1,Sulfide.inhibition.midlog.2,Sulfide.inhibition.midlog.3,Sulfide.inhibition.latelog.1,Sulfide.inhibition.latelog.2,Sulfide.inhibition.latelog.3,Sulfide.inhibition.stationary.1,Sulfide.inhibition.stationary.2,Sulfide.inhibition.stationary.3,Cysteine.injection.midlog.10hours.1,Cysteine.injection.midlog.10hours.2,Cysteine.injection.midlog.10hours.3,Cysteine.injection.midlog.23hours.1,Sulfide.injection.midlog.23hours.2,Sulfide.injection.midlog.23hours.3,Sulfide.injection.midlog.23hours.1,Sulfide.injection.midlog.10hours.2,Sulfide.injection.midlog.10hours.3,Sulfide.injection.midlog.10hours.1,Cysteine.injection.midlog.23hours.2,Cysteine.injection.midlog.23hours.3
Ga0242637_113191,6.675250136,6.958358731000001,6.457619713,7.923291915,7.947279042000001,8.044018078999999,9.367069085,9.089052212,9.42210168,8.333605085,8.177412556,7.515932554,7.371293898999999,6.975458047999999,7.337363377999999,8.261978419,7.889378987000001,8.115448113,6.990927757000001,6.824195716,6.698428825,8.222017624,8.028718824,7.608668442999999,6.991433421,7.041646512000001,7.164381771,7.363109378,7.13863432,8.069424092,8.485875777,8.164424187,8.805243173,8.153007243,8.232197264,8.031384222,8.838543814,9.982350826000001,9.097808822000001,9.109933838,8.702407642999999,8.238612342,8.401271182,9.154056957,8.262629092000001,8.238155648,8.865419682999999,8.813895574
Ga0242637_113192,9.772124526,9.898560635,9.737052604,9.903374254,9.881785145,9.745222036,9.673436916,9.665444124,9.831155643999999,9.989544518999999,9.632875877,9.579229532000001,9.749132179,9.852834688,9.764951726,9.680540479,9.504008522000001,9.53260903,9.431254122,9.431454942,9.167794208,8.831623459,8.364242692000001,8.785118519,9.493431177,9.465871781,9.66975723,9.065688368,9.123402573,9.095829143,9.376278089,9.312285212,9.488670633,9.257794415,8.826068961,8.813231669,9.408692287000001,9.474201457000001,9.593356321,8.91131264,10.07990703,9.91415777,10.20059087,9.391985927,9.321614327999999,9.440449272999999,8.83329201,8.813895574
Ga0242637_113193,7.913586724,7.9860578470000005,8.105481066,8.033801237,7.9802037839999995,7.94113974,7.733163858999999,7.68944634,7.855677999,6.854579569,7.059384797000001,7.345544,8.721358286000001,8.512964873,8.44354816,7.608133735,7.259571622999999,7.272334487,7.004815763,7.914760661,7.64202684,9.284676722999999,8.465062233,8.682304457999999,8.070132043,7.822151486,8.083009652000001,7.37104345,7.861972274,7.753994817000001,6.8688132170000005,7.005294172999999,7.205269395,7.666071829,7.890737478999999,7.615515705,8.681250452999999,8.774882185,8.623005902000001,8.075143231,6.2900204639999995,6.861723825,6.58555591,7.679299342,7.899410702999999,7.959753367,8.163101271,8.415134612000001
Ga0242637_113194,6.712265437,6.600966907,6.592340957999999,7.257488314,7.172377202000001,7.335106577,7.519069869,7.556097384,7.508194229,6.645812063999999,7.356944218,7.078010547000001,7.502190467999999,7.06381359,7.183519037000001,8.419111545,8.698386921,8.568298395,9.000281471000001,9.176237042999999,9.245783158,9.155123612,9.302945936,9.180135036,6.776755546,6.692680542000001,6.548470468,6.710082709,6.529946292999999,6.924123613,7.176334751000001,7.215523833,7.053354055,6.933716975,7.134284602,7.325224282000001,9.011197379,9.523722165,8.879854592000001,9.916080415,8.23255386,8.10983512,8.240041159,7.636042152999999,7.798106487,7.752525006,9.927097776,10.2176326
Ga0242637_113195,7.568397887000001,7.447935677,7.354973552000001,7.57203857,7.418797831,7.477225875,7.273919396,7.433688284,7.338504287999999,7.155529801,7.346952184,7.11031001,7.40690909,7.381196406,7.523289472,7.319907353,7.138209295,7.242655978999999,7.541038381,7.272932517,7.141135131,7.635392603,7.984110162,7.3787301020000005,7.40188096,7.568561275,7.200376567999999,6.962089227000001,7.234650297999999,7.185034875,7.5413369470000005,7.554645612000001,7.349950425,7.2280150679999995,6.991822982,7.270604904,7.284016434,7.344481926,7.766839486,7.422871234,6.9183599120000006,7.163887002,6.626329062999999,7.311106634,7.163949333,7.486270168,7.492300275,7.523876547
Ga0242637_113196,5.260571412,5.568205688,5.40772777,5.604439012,5.4312682,5.058786706,5.016341639,5.030295955,5.087212789,5.017927646,5.118479175,4.7960525910000005,5.245276071,5.257948309,5.292855855,5.334814583,5.355301328,5.0177777,4.769522941,4.79203651,4.790629011,4.393970655,3.6101325589999997,3.8026455180000003,5.4383337670000005,5.475604103999999,5.840561032999999,5.3575774130000005,5.5017513760000005,5.348752844,5.130586303,5.160708887,5.1002818780000005,4.998011383,5.113784613,5.055180197,5.422921493,4.737982187,5.170885915,5.238749722,4.870542887,4.754924248,5.353497345,5.471438399,4.896774386000001,5.138789554,4.94560721,5.246040917
Ga0242637_113197,10.73841713,10.73969841,10.94756727,10.90865359,10.98251119,11.03504546,10.90206019,10.9056308,10.89625786,10.71376424,11.82276565,11.40208062,10.81342495,10.894298800000001,10.79586973,10.65495362,10.79185706,10.75336896,10.7122546,10.97387136,11.03291497,10.20640107,10.33303052,10.10003107,10.66308362,10.752039300000002,10.60958974,10.78292071,10.72615118,10.72434397,10.75691496,10.68996933,10.75978055,10.47344028,10.53484051,10.42861248,10.40148728,10.34241303,10.4578839,9.943410341,10.83547445,10.76578602,10.93084415,10.76754272,10.96935441,10.80332934,10.19226234,9.894724648
Ga0242637_113198,10.56734051,10.51765443,10.74647706,10.59135698,10.5640532,10.54488331,10.43978581,10.54020923,10.50246104,10.26484122,10.65834832,10.84713348,10.89966999,10.90756816,10.83461795,10.67457159,10.37314815,10.34065715,10.36755218,10.13565987,10.21366169,9.415304042,9.588648048,9.261221389,10.25624027,10.053819500000001,10.33808391,10.13898295,10.40217336,10.32404684,10.46367037,10.46456322,10.4339773,10.06356369,10.11342799,10.28519892,10.23295043,9.919829755,10.13942187,9.58069965,9.805638437,10.07284471,10.04595014,10.70483384,11.00135096,10.82516154,9.689811967,9.531990053
Ga0242637_113199,10.4353484,10.5979792,10.80180668,12.25507333,12.22683758,12.22930958,12.41623804,12.40408019,12.35728197,9.450997061,11.15412244,10.12348979,11.32742703,10.91479342,10.66832905,12.99742111,12.84039552,12.88507192,12.4846606,12.50752259,12.46010184,12.32694638,12.5149825,12.44114657,9.998546855,9.847850524,10.38377762,10.46033739,10.27513103,10.85477644,11.32950562,11.350622900000001,11.27415886,10.45679973,9.770922181,11.71172612,13.21150191,13.27597262,13.17102723,13.93667774,13.32315431,11.84313391,12.40538431,11.74037205,11.61233202,11.51850782,14.16879112,13.99514214
Ga0242637_1132,3.79986984,2.884693773,3.0999819539999995,2.8641280410000003,3.404506301,2.891426793,3.388118941,3.8060999410000003,3.3591003539999997,3.450563658,4.218583159,4.024865287,4.458824889,2.913262576,3.357279135,4.281559972,3.586637633,3.4955664389999996,2.620112537,3.261710257,3.8028251330000002,5.094429967,4.668031599,4.845648752,3.752046685,3.0702452019999997,3.349279727,3.350872453,3.82616232,3.73698757,3.821877488,4.096620832,3.733234295,3.781920535,4.278211688,3.962010465,4.090071432,4.3045167,3.938295756,4.864979065,3.761569239,4.351588736,3.4946380269999997,3.6664255989999996,3.712631568,3.5704800810000004,3.442297762,4.459495233999999
Ga0242637_11320,8.852500032,8.981192516,8.740549155,9.062471841,8.986540217,9.00116113,9.146887906,9.162447378,8.970151531,9.062360117999999,8.561185539,8.468665424,8.782269583,8.709560066,8.987916047999999,8.817650354,8.935313138,9.049383399,8.557833631,8.776698997999999,8.693769073,8.504787106,9.145789053,8.710079206,8.916049241,8.845613882,8.883259256,8.792078022,8.925252655,8.734508939,8.439144566,8.678053557,8.672547602,8.450667565,7.767932094,8.105012045,8.384200191,8.943163194,8.97247989,8.376041256,9.047959191,8.859620997,9.127863796,8.866645587999999,8.25415446,8.569536088,8.395397101,8.235128957
Ga0242637_113200,9.846077202,9.805627608,9.850022051,10.19932696,10.22953265,10.12053886,10.34004453,10.36314461,10.46266355,10.48551708,11.15125568,10.59580854,9.694000518,9.710626607,9.580085939,10.81082165,10.89575834,10.99658757,11.66577547,11.96855879,11.91498773,11.96580961,12.24890942,12.02807611,9.854665353,9.83262218,9.829043478,9.332608016,9.437569643,9.386531076,11.00967102,11.1472745,10.69924729,10.16859635,10.53312781,10.65860868,10.57663413,10.60753543,10.58543153,10.95195428,11.150783,10.86087996,11.39950036,10.40496615,10.33621126,10.3737489,10.96809956,11.00850238
Ga0242637_113201,7.9029621,8.002297794,7.801428541,8.656577707,8.546039373,8.643134056000001,9.118836188,9.234035573,9.247915435,9.368410662999999,11.28738887,10.41056173,7.841037664,8.06150742,7.746256895,9.039648453,8.99393118,9.162620107999999,9.227369998,9.523158101,9.465425458,9.39960799,9.783430072,9.287268025,7.972525702,8.144070849,7.717544041,7.701880875,7.50133693,8.054435042,10.29679664,10.42475977,9.707943547000001,9.394760529,10.06209354,10.27760535,9.520089691,10.01419966,9.518942027000001,10.46684735,9.24193502,8.789878697999999,9.288733079,8.372215147,8.384113088,8.41494221,10.44036978,10.73233977
Ga0242637_113202,6.795104112000001,6.45503134,6.615536061,6.810838781,6.771185953,7.118270661,7.18873664,6.946086286,6.9985130060000005,6.595000476,6.34516328,6.358714253,6.534686295,6.758081747,6.355171232999999,7.223707786,7.558799347999999,7.749390145,7.966894292999999,8.06594115,7.952314707,8.230915579,8.747187688,8.431799251000001,6.685747058,7.057866001,6.629968471000001,6.404397687,6.705297705,6.723795598,6.490453652,6.181002964,6.679437376,6.707550805,6.643416055,6.530215233,7.026523678999999,7.422538112000001,7.601046655,8.286931007,7.577956478,7.2148940679999995,7.7621471589999995,6.909215849,6.422869211,6.607421062,8.156623975,8.347071866
Ga0242637_113203,3.00145839,2.422088851,2.930832432,3.677498875,3.1258350760000004,3.055524389,3.667967475,3.19900412,3.7300873130000003,3.1652587430000003,3.152346767,4.116088736,3.28524747,3.43792384,2.836309725,3.7318454780000003,3.798069659,4.34968863,3.8692144980000003,4.287870375,3.003423942,4.737776482,3.6101325589999997,4.365241902,4.354923841000001,3.5570608089999998,4.30716112,3.0165719139999996,2.905376211,3.0280757019999998,3.7303142510000002,3.493771372,3.278155795,4.065284571,4.135963082,4.223785943,3.19781202,5.69298164,4.4232196539999995,5.815991866,4.198123123,5.275578888,3.6742944960000004,3.351217807,1.764951351,3.224318896,5.317895342,6.390139383999999
Ga0242637_113204,7.815023672000001,7.914922082,7.781077725,8.235568357,8.303756984,8.397958137,8.561828887999999,8.285910558,8.432393645,7.8882662429999995,7.938896147,7.54772042,8.084763438,8.085814698,7.89243021,8.621358076,8.710596699999998,8.660928086,8.576541104,8.502269994,8.656180134,8.938683366,8.884573361000001,8.607483042,8.247515971,8.21806656,8.263911741,8.037105891,7.861972274,7.923069696000001,7.868071807000001,7.956789685,8.039313917000001,7.517656999,7.554826387,7.875455499999999,8.504682213999999,8.384384447999999,8.802856047,9.264623232,8.637659504,8.747221373,8.838286876,8.52820042,8.376324855,8.352830476,9.142773546,9.103634647
Ga0242637_113205,7.374347785,7.356124111000001,7.291631281,7.440627635,7.59314207,7.595784494,7.787644665,7.820832504,7.698768082000001,8.565487451000001,8.270190135,7.87660873,8.102244829,8.215397753,8.313151923,8.935086204,8.981389197,9.318263343,9.974946066000001,9.574497942,9.74373417,8.954884202999999,8.869938679,8.998359994,7.275017955,7.387957512000001,7.191461802,6.897615492999999,6.951306668,6.924123613,9.898294861,10.33660045,8.926753961000001,7.460717707000001,8.131645634,7.964154665,10.00681999,9.45576397,9.895273927,10.40618808,8.809162002999999,8.471336566,8.842614002000001,8.395095193,7.910239703999999,7.994429027000001,10.33389347,10.17365745
Ga0242637_113206,6.27426864,6.124391144,6.470401914,6.871662912000001,6.971730011,7.148152056,7.407510908,7.3651652620000005,7.322039585,9.045920444,8.728247391,8.215228108,7.4553368220000005,7.508057843,7.518149855,8.349209651,8.670531087,8.839990982,9.86321082,9.940102251,9.924546856000001,9.107608763,8.969394242,9.106809666,6.673955573,6.877706826,6.681844582999999,6.672029281,6.518243705,6.061131447999999,9.511478452,9.986930991,8.652134409,7.889586542999999,8.171830844,7.946845908999999,9.520089691,8.789680158,9.12424053,9.771079328999999,8.504796282000001,7.769602536,8.643724295,7.503920592999999,7.501364735,7.36560653,9.703206055,9.727164063
Ga0242637_113207,7.8706103370000005,7.99825492,7.750002638,7.967721501000001,8.048323149,8.125102908999999,7.751553788,7.621645373,7.867069386,7.092857844,6.971043474,6.816033568,7.468879679,7.720927037,7.692523344,7.165708966,7.538389448999999,7.496335687999999,7.136794931,6.480559145,6.905001625,6.396353526,6.134042288,6.461263513,7.49857432,7.510837876,7.667002936,7.386781772999999,7.234650297999999,7.504774547999999,7.7195377039999995,7.688761625,7.637950588,7.158091777,7.152258108,7.178665832999999,7.473160292999999,7.698317935,7.656443894,7.752672717,8.247096423,7.786556685,7.982093365,7.2972869860000005,6.863048794,7.4678767310000005,7.62961768,7.741982628
Ga0242637_113208,11.08996264,11.037276,11.18240137,10.98431471,10.96675879,11.09999339,11.4129849,11.40161811,11.42732956,11.20484172,11.19088097,11.47465005,10.76965665,10.82380109,10.88787168,11.10491747,11.17169042,11.33863213,11.53080962,11.259184199999998,11.31580766,11.72179175,11.62701856,11.40687471,11.42775293,11.27874285,11.57981427,11.98296297,12.20935646,11.99273756,11.88685841,11.93585235,11.68844597,11.8288271,11.90505369,12.02520739,11.14562776,10.86847895,11.18510561,11.62271963,10.14346795,10.22980414,10.50080481,11.80372573,11.74751498,11.53442494,11.96240758,11.61244949
Ga0242637_113209,9.285617337,9.176289327000001,9.45666123,9.746490162,9.568949725,9.529595029,8.88485945,9.083248683999999,9.212637987999999,8.57860936,8.439558492,8.210271985,9.645646431,9.558290292,9.543887066,8.812936954,8.971276503,8.688696039,8.345195325,8.564542309,8.424283045,7.675059347,7.196087837,7.572802832000001,9.120810065,9.142075954,9.089172872,8.818419557999999,8.615467863,8.55801954,8.159210013,8.223071374,8.601322564,8.631755301,8.104219667,8.351155801,9.279548484,8.882334924,9.179900068,8.710581142,9.965858586,9.483774637,9.823222121,8.754849964,8.900828323999999,9.026422127,8.758276635,9.084762009
Ga0242637_11321,10.72415646,10.90048436,10.66970143,10.92513093,10.81861815,10.85944887,10.87401501,10.76166255,10.77226683,10.07188185,9.860547356,10.08339934,10.71673843,10.94000895,10.74509909,10.40231287,10.34111243,10.28444527,9.810849762,10.00328912,9.986433997999999,10.00070249,10.55357621,10.21110224,10.38192758,10.23758463,10.4375195,10.42553733,10.5742961,10.48918181,10.53999077,10.54190599,10.58621259,9.933643497,9.630609851,10.17506966,10.06186028,10.44412108,10.33785555,10.39861304,10.68072277,10.50792651,10.91859999,10.65493084,10.69352167,10.69222287,10.19542518,10.37814453
Ga0242637_113210,8.898680641,8.922675096,9.164356806,9.387824177999999,9.401980522,9.27259188,9.204746049,9.254837162000001,9.30764834,9.733572613,9.490428002,9.126964706,9.729582854,9.334435707999999,9.434962049,9.751225454,9.786589487999999,9.653074388,9.731695514,9.582043732,9.667856237999999,8.644525014,8.210094156,8.779886115,9.294328205,8.922870862,9.138685164,8.501866411,8.590571143,8.174827439,9.250470827000001,9.005537549,9.251472139,9.287557583,8.848278967999999,9.025950575,9.512924926,9.514843918,9.429923315,9.124702314,10.47220052,10.14362424,10.29990961,9.498443812,9.570548347,9.583950003,9.300903133,9.114840843
Ga0242637_113211,8.309188912,8.410897299,8.332190207,8.624143142000001,8.514279971,8.508583005,8.363915292,8.396135751000001,8.405305927,9.157247998999999,8.708880071,8.405026401,8.76865022,8.761406868,8.691917771,9.07156873,9.030915853,9.287723096,9.296702318,9.453562456,9.432453268,9.126802908,9.087949403,9.085762179,8.567026951,8.653655693,8.509535454,7.810873693,7.973178573999999,7.796657436,8.449286636,8.485112914,8.278800068999999,8.303039885,8.236413992000001,8.070267302000001,8.872529779,8.861475172999999,8.800126204,8.57735024,9.42892516,8.97502602,9.410315979,8.548751911,8.422435685,8.395615385,8.619168331000001,8.73378201
Ga0242637_113212,9.031404506,8.909820741,9.201194281,9.530613484,9.429483813,9.315994236,9.164147209,9.230539292000001,9.384950435,11.26441551,11.87929712,10.31454403,8.657761121,8.71151392,8.640827683,8.88207021,9.04785614,8.970141063,9.154536552,9.853383238,9.75489047,12.67052754,12.54791534,11.25206412,8.854764138,8.450707892999999,8.812378923999999,9.109012674,8.477425152,9.466074935,8.805662395,8.734963987999999,8.902269456,11.08746463,10.50457075,11.02796677,9.41639245,9.334862603,9.137276965,8.670881889,14.28155107,13.54281726,14.59100213,8.318513517000001,8.399564521,8.39885456,8.526764465,8.854573428
Ga0242637_113213,9.132623787,9.239297569,9.170236151000001,9.29894876,9.254080466,9.512476151,9.403859025,9.320442605,9.245735689,8.306256204,8.704975207,8.476942375,9.313691151,9.229266728999999,9.183965244,8.986222655,9.150011247,9.312920652999999,8.807878429,8.459209572999999,8.462895965,8.248548482999999,8.432232528,8.418392095,8.317331453,8.074064938,8.366440424,8.619724835,8.658694716,8.709213754,8.933982416000001,9.109627271,9.00242342,8.421133034,8.094960545,8.536116222999999,9.630135727999999,10.09385897,9.960292394,9.392164826,9.312767241,9.280416228,9.938880158,9.277041594,9.121859537999999,9.243742052,9.464527506,9.328849358
Ga0242637_113214,9.878971261,10.01116204,10.02783775,10.09578311,10.04292764,9.937054516,9.677048403999999,9.493784063,9.553032249,9.314530433,10.02617774,9.46944916,9.896664382,10.04946391,9.772522941,9.327619919,9.53351728,9.543294551,9.418349812999999,9.49678637,9.523984162,9.073391945,9.20529007,9.223176684,8.305927699,8.400744016,8.812378923999999,8.806771552,9.119540253,8.984270402,9.223149266,9.291357555,9.138617874,9.159276719,8.992362057000001,8.801725756,9.804570499,10.02986424,10.06633186,9.178775378,8.899380875,8.922316927999999,8.81645438,8.591828912999999,8.328691121,8.814780449,9.493082823,9.315960255
Ga0242637_113215,5.419130355,5.809724601,5.535401821000001,5.429665733999999,5.4849991860000005,5.237648343,4.629378226,4.781957151,4.387612859,4.614551348,4.12472298,5.086255088,5.896045455,5.746015131,5.4313862429999995,4.753392565,3.979426665,3.8739550510000003,4.206860836000001,3.942535777,3.8028251330000002,4.51831327,5.197383578999999,5.380361131,4.899551132,4.293160833,5.071195536,5.150240853000001,5.324007009,4.884561763,5.290825408,5.197488063,4.700824776,5.262906055,5.254644798999999,4.733919193,4.377864054,4.3045167,4.01929759,3.7022288089999997,3.923781767,4.442236701000001,3.9712646019999998,4.567563977,4.079391123,4.863306925,4.250125233,3.045854701
Ga0242637_113216,7.757208084,7.465616597,7.821496144,8.38897631,8.507843307,8.318100162999999,8.475972143,8.483922446000001,8.675265331,8.610901209,8.43485074,8.229995106,7.646223174,7.517025436,7.371965123,8.419111545,8.184634625,8.175562734,8.696842322,8.965468083,8.9167791,8.825762473,8.39182438,8.246960536,7.186548735,7.419673435,7.580896624,6.795147653,6.642017826,6.773499937,8.502205258,8.455315909,8.692675947,7.734917675,8.00390081,8.241868644,8.235420032,8.186126118999999,7.8641622,6.710858849,9.263552234,9.274420511,8.974643869,8.806964074,8.793809317000001,8.762933659,6.993114274,6.574841795
Ga0242637_113217,9.517428352,9.73086217,9.516346106,9.610470466,9.564304932999999,9.556291195,9.170993524,9.136527942,8.985908646,8.721509174,8.578362913,8.817229149,9.617052869,9.838602752,9.73426315,8.566407986,8.425899624,8.349170083999999,7.531479468,6.807111346,6.716821295,6.574910802000001,6.556467632,6.6338002970000005,9.094541524,9.11521925,9.408477156,9.318322787,9.369278415,9.228599966,8.641404051,8.53225746,8.701217137,8.610978272,8.357502965,8.236180739,8.399822399,8.384384447999999,8.913080557999999,7.5042103529999995,8.317687917,8.471336566,8.47001242,9.065147739,8.620041163,9.059545081,7.901649844,7.466693744
Ga0242637_113218,10.14095279,10.07108062,10.13593386,10.22617134,10.1324625,10.1732306,9.841629974,9.798906009,9.842739223999999,10.01992254,9.645154477,9.801445487999999,9.795534555,10.06023641,9.862436034,9.192623336,9.013774268999999,8.822551192999999,8.219896544,8.247746052,8.005602315,8.000569135,8.046182986,8.269537313999999,9.50511187,9.539865541000001,9.578728682000001,9.362751038999999,9.442215645,9.398449176,9.478847588999999,9.391120089,9.519583403,9.495962302999999,9.121073507,9.098273877999999,8.969932356000001,9.39416082,9.338815039,7.835816606,9.245560459,9.62711307,8.9981085,9.53862701,9.434668833,9.585372161,8.083385014,7.879765047
Ga0242637_113219,7.892258618,7.6675271039999995,7.81149725,7.730472615,7.748660294,7.459464064,7.719215845,7.390461198,7.558250763999999,7.476254328,7.462514627000001,7.515932554,7.42786335,7.709238535,7.51299185,7.518312138,7.724537455,8.018112544,8.317659001,8.279036241,8.301825687000001,8.265968422,7.8413548760000005,8.239355723,7.4783933110000005,7.5854370620000005,7.4299291279999995,7.583970816,7.48341096,7.597326585,7.030763461,7.123747099,7.026401446,7.314121274,7.442485791,7.015497291,7.284016434,7.496584004,7.709791271,7.80863117,7.313481831,7.137690077,7.171906731,7.135823863,6.92846714,6.918778087000001,7.977113517,7.600303615
Ga0242637_11322,9.610140407000001,9.666091445,9.779978833,9.64693877,9.797222157,9.763425567,9.656462721,9.70124838,9.522747546,8.826988337000001,9.090417857,9.286146724,9.827413182,9.870429416,9.658065834,9.683125493,9.189802738,9.047239997,8.892430792999999,8.984573579,8.944329486,9.343286606,10.06831024,9.341547318,9.120810065,8.850274768,9.349620975,9.080274852999999,9.30271161,9.354259551,9.664402091,9.69188826,9.545111087999999,9.132192587,8.902352475,9.287515743,9.369562627,9.408612202999999,9.241562613,8.894175678,9.108938582999999,9.359010115,9.433449579,9.660981124,9.697851759,9.780512711,9.181569921,9.169602099999999
Ga0242637_113220,8.755451997,8.874971711,8.549269288,8.72405414,8.418014257000001,8.508583005,8.672111933,8.478036751,8.665513918,8.169843552,9.661365051,9.124332673,7.887151058,8.561435846,8.640827683,6.758010548,6.647264568,6.971242087,7.280702803,7.874352581,7.5730877439999995,8.16744536,8.503496315,8.254525462,8.51184978,8.788475992,8.366440424,8.750121601,8.716092648,8.765516639,8.358924757999999,8.668346306,8.516751781,8.109227516,8.494074539,8.522161509,6.6089580539999995,6.72840642,7.086151866,6.630266219,7.089610639,7.111008073,6.980871821,8.325336584,8.166551345,8.291413237999999,6.773487642999999,6.638418239
Ga0242637_113221,5.561794167,5.500861604,5.535401821000001,5.849499729,5.346669737,5.2653818569999995,5.48359454,5.63113131,5.687892007,6.032587104,6.197054432000001,6.3223680270000004,5.813267869,4.945647534,5.409213908,5.823474616,5.7134700160000005,5.5684664370000005,6.394351991000001,7.142851812000001,7.042551327999999,8.021233793,7.671689705,7.925416898,5.784945531,5.8935302720000005,6.072413452,6.324829715,6.316763747,6.476075542,6.101270058,6.234718755,5.618987796,6.637293215,6.510290928,6.502016571,6.018255341000001,5.978686848,5.448837205,6.8418748460000005,5.867785784,6.071026256000001,6.068599891,5.471438399,5.346438148,5.315075955,6.452022828,7.034623732999999
Ga0242637_113222,7.1767666839999995,7.039328875,7.014851951,6.888579639,6.88492203,6.826416382000001,8.032880908,8.044422345,8.291562063999999,6.645812063999999,7.03469228,7.372421935,7.153742127999999,6.87436224,6.738081898,8.322926763,8.613151787,8.992592986,10.31838857,10.90935385,10.84316028,10.93461495,10.93140678,11.04193902,6.80945343,6.573578405,6.6945266729999995,7.043797226000001,7.276896138,7.070450204,8.957857914,9.046081294,8.872328708,7.389282232999999,7.8582687710000005,8.324600475,8.069508682999999,8.020352377,8.148006843,9.002091132999999,8.188025139,7.876400639,8.418766049,8.772431358,9.255225802,8.977434601,9.092763158,9.276587246
Ga0242637_113223,5.082054823,4.363461633,4.77944872,4.422193692,3.8193379060000003,4.47645793,4.545852507,4.857499627,4.828841676000001,3.9610702360000003,5.210283856,4.9960046369999995,4.66504715,4.712183976,5.1661135410000005,4.583471988,4.875340189,5.120220928999999,5.11866428,5.581083416,5.047435514,6.5466481420000004,6.531855815,6.6103830089999995,4.525876352,4.293160833,4.30716112,4.7182830000000004,4.8834896080000005,5.015657664,4.9879069110000005,4.174672094,5.264318318,4.67152528,4.915351868,4.829070251,3.19781202,4.737982187,4.363716926,4.864979065,4.526930893,5.010237392,5.660000498,4.862887133,4.489924871,5.2296682930000005,4.750068729,5.131981726
Ga0242637_113224,13.3660136,13.25529562,13.28585887,13.56958805,13.45626687,13.39829427,13.31277113,13.42599536,13.44842755,12.95350425,13.3040989,13.18814485,13.31815136,13.30754539,13.26062589,13.47342457,13.46386272,13.39808546,13.34818216,13.44422461,13.40768043,13.06750104,13.07021247,13.11990384,13.08617769,12.88908804,12.97873127,13.1243451,12.95288342,12.91201373,12.70284971,12.62323845,13.08807747,12.73239507,12.58692149,12.76572151,13.48346433,13.78254241,13.30522503,13.46350529,13.27296825,13.22750929,13.38440307,13.18833528,13.39943206,13.48013645,13.40699322,13.50258529
Ga0242637_113225,10.35481818,10.43483724,10.30756263,10.50630493,10.5764082,10.5574569,10.97965805,10.90672653,10.84965586,10.64136051,12.372929,11.72838474,10.39289372,10.53258323,10.56872591,10.58618363,10.73621227,10.86952233,10.52992145,10.24743982,10.34348624,9.936887505,10.19504024,10.09793029,9.93458247,10.04266409,10.12883323,10.23662329,10.24531302,10.39615462,11.62732182,11.88017767,11.02765768,10.56607455,11.39911654,11.34111282,11.06219326,11.57799994,11.40764444,12.46998563,10.48452538,10.22670243,10.50353996,10.69959236,10.53467291,10.56536909,12.23136389,12.60989427
Ga0242637_113226,8.743593147,8.857226319,8.895279521,8.835037623,8.920229905,8.70723265,8.740445015,8.841099421000001,8.625835379,8.473647881,8.467486831,8.435074333,9.077846648,8.918513777000001,8.893855044,9.095053807000001,9.226401807,9.250945536,8.877421687,9.260162511,9.242616421000001,8.802077452999999,8.903858142999999,8.846470267,7.918634245,7.900653682000001,8.092614437,7.868045031,8.023657583,7.961074083,8.527953904,8.451547628,8.248038517000001,8.153007243,7.932922315,8.004867281000001,8.959428987999999,8.929865731,9.027197227,9.189350957,8.609799144,8.630021438,8.603493392,8.378789421,8.510457671000001,8.284424824,8.972545607999999,9.034505431
Ga0242637_113227,7.554886081,7.167324336,7.240365497000001,7.364106163,7.008693544,7.024718205,6.511995389,6.928918147,6.495007557999999,7.2322993229999994,7.366867463999999,7.398807862999999,7.5347489439999995,7.561045324,7.486921327,7.618977966,7.5176864629999995,7.364774649,7.753276982,8.058746917,7.936720895,7.763579935,7.625959592,7.572802832000001,6.673955573,6.682251237000001,6.589796307,6.886583612999999,6.553069735,6.534926592000001,6.697717175,7.123747099,6.584030227,6.793119204,7.10689688,6.492492842000001,6.6089580539999995,6.78863294,6.561828564,7.0727992660000005,7.073373025,6.347729934,6.980871821,5.93273484,6.082718732000001,5.986003596000001,6.686156919,6.813858297
